date,r2
2018-11-02,-0.014032275391553828
2018-11-05,-0.5815139985954232
2018-11-06,-0.42195723750946756
2018-11-07,0.06945679607908761
2018-11-08,0.18025075296508608
2018-11-09,-0.22379988110785232
2018-11-12,-0.03958059558419502
2018-11-13,-0.10704642137621012
2018-11-14,0.09029524760867047
2018-11-15,0.02271910468695726
2018-11-16,-0.7933563261842722
2018-11-19,-2.0138079624953105
2018-11-20,-0.6383356616648601
2018-11-21,-3.5726438559989813
2018-11-22,-0.18563636893745494
2018-11-23,-0.15096186862345773
2018-11-26,0.1199549445196254
2018-11-27,0.23934805974209528
2018-11-28,-0.358779548618426
2018-11-29,-0.11305494600869781
2018-11-30,-1.8964521768933964
2018-12-03,0.08609341424907302
2018-12-04,-0.11518896580182947
2018-12-05,-0.4025237591883204
2018-12-06,-0.1519118962640269
2018-12-07,-0.5819103978853393
2018-12-10,-0.6489252610793241
2018-12-11,-0.8352331054291251
2018-12-12,-0.798993154153258
2018-12-13,-1.3311126239625093
2018-12-14,-0.7680799015098647
2018-12-17,-0.814509008562482
2018-12-18,-0.5152979778521098
2018-12-19,-0.18382940825826322
2018-12-20,-0.08083846649221349
2018-12-21,-0.39075100451136513
2018-12-22,-0.19711738425191383
2018-12-24,-0.7239163498178218
2018-12-25,-0.5442873089885474
2018-12-26,-0.382683753686629
2018-12-27,-0.44495748109648403
