date,r2
2018-11-09,-0.14349151859561826
2018-11-12,0.026757568268179766
2018-11-13,-0.02174771195400571
2018-11-14,0.12349495971020319
2018-11-15,0.06529641722234536
2018-11-16,-0.6833211530978616
2018-11-19,-1.8375550857249991
2018-11-20,-0.6416809046440275
2018-11-21,-3.6075031579169536
2018-11-22,-0.2060253793017861
2018-11-23,-0.1850997681601385
2018-11-26,0.04270892281659622
2018-11-27,0.22045855001219195
2018-11-28,-0.629077405232239
2018-11-29,-0.2729134037340679
2018-11-30,-2.8229051264582394
2018-12-03,0.08492641716642424
2018-12-04,-0.1277909310036498
2018-12-05,-0.4075975798954079
2018-12-06,-0.15634320925720346
2018-12-07,-0.5951727305022689
2018-12-10,-0.6650599702349709
2018-12-11,-0.856681861662103
2018-12-12,-0.8162034499476247
2018-12-13,-1.4250517530372835
2018-12-14,-0.8229052375537687
2018-12-17,-0.8887883331852848
2018-12-18,-0.569027154914026
2018-12-19,-0.23258346073289982
2018-12-20,-0.10323236112650025
2018-12-21,-0.4379628209448301
2018-12-22,-0.22637929660814504
2018-12-24,-0.7828376411465863
2018-12-25,-0.5797441559636145
2018-12-26,-0.4203105032304941
2018-12-27,-0.4770242334248944
