date,r2,pca_ratio
2018-02-22,0.06731409214468875,0.9737171011011885
2018-02-23,0.02542954012544818,0.9736853031968247
2018-02-26,0.06433359121209858,0.9738013246648589
2018-02-27,0.09967676113219504,0.9736609587644273
2018-03-01,0.08564390961059154,0.9737919716549263
2018-03-01,0.08453374824702353,0.9740909505438233
2018-03-02,0.08095170595984036,0.9745554968215503
2018-03-05,0.13370769202564692,0.9743421729467537
2018-03-06,0.05995152191398401,0.9740651900310742
2018-03-07,0.12946384185480486,0.9713557541776192
2018-03-08,0.002031308394439324,0.9710112181917949
2018-03-09,0.0436085988131828,0.9720643234576613
2018-03-12,0.08287150836659052,0.9712860175956971
2018-03-21,0.09082290031044882,0.9704391638720141
2018-03-22,0.07455936217211212,0.9662825717193928
2018-03-23,0.08724029215761919,0.9666766383851353
2018-03-26,0.04805826121892276,0.9702020848945274
2018-03-27,-0.25519433447837625,0.9685886295409574
2018-03-29,0.035929204708707085,0.9711364142991264
2018-03-30,0.07203832659610043,0.9703800251592072
2018-04-02,0.03518870542041419,0.9703814815415218
2018-04-03,0.03625020503878695,0.969565845923816
2018-04-09,0.09287937715013539,0.9715134628752429
2018-04-09,0.09228472147061073,0.971955441915094
2018-04-09,0.09073593558555915,0.9725513044135683
2018-04-09,0.09175279486619603,0.9715980312801443
2018-04-10,0.14040493867424308,0.9721285780310404
2018-04-11,0.049828293096623066,0.9722650311642249
2018-04-12,0.04424753209328092,0.9742502242991953
2018-04-13,0.04335478840145235,0.9741533765552359
