date,r2,pca_ratio
2018-02-22,0.2082927472285856,0.992106466627807
2018-02-23,0.15625483469107704,0.991959991021308
2018-02-26,0.2785831604791392,0.9919419038136488
2018-02-27,0.154539851144052,0.991768224446591
2018-03-01,0.2663645905627874,0.9921263575582548
2018-03-01,0.27308206307558214,0.9921424789734681
2018-03-02,0.1922042743040574,0.9922109505226433
2018-03-05,0.2629475359635839,0.9924773154294841
2018-03-06,0.22073529517489687,0.9926007072807917
2018-03-07,0.29894169852061225,0.9929810604489704
2018-03-08,0.09522394179697424,0.9929526551150668
2018-03-09,0.16164007236031108,0.9929566199776944
2018-03-12,0.24026764980134674,0.9931629202978922
2018-03-21,0.22186441746975105,0.9935704614077958
2018-03-22,0.17528513729603645,0.9936888196927873
2018-03-23,0.21830170837712026,0.9936736335283725
2018-03-26,0.11471442198961346,0.9936069632182387
2018-03-27,-0.06317904567207555,0.9939369830465885
2018-03-29,0.02173849617712431,0.9937397573344808
2018-03-30,0.08714713903214455,0.9936713508131007
2018-04-02,-0.026574785303574933,0.9934142735219856
2018-04-03,0.0605161076708719,0.9934344378170193
2018-04-09,0.18781054115110973,0.9936113710827954
2018-04-09,0.18617686617384588,0.9939454457104254
2018-04-09,0.18196086584705917,0.9941204191493979
2018-04-09,0.18571681291835973,0.9937646202746484
2018-04-10,0.2379079087302246,0.9939582964588453
2018-04-11,0.040879460719824734,0.9936741369642461
2018-04-12,0.11105644400623016,0.9936041902804589
2018-04-13,0.09381628538551912,0.9936080919605846
