date,r2,pca_ratio
2018-02-22,0.1486675160117854,0.9984187063693609
2018-02-23,0.11179078301013357,0.9983938332792545
2018-02-26,0.07952591652042862,0.9983823193202344
2018-02-27,-0.03947722259150477,0.9984227415374609
2018-03-01,0.10082555861399078,0.9984280954620676
2018-03-01,0.09987716645506961,0.9984723990535185
2018-03-02,0.11377494343526195,0.998481388407375
2018-03-05,0.19087912997452883,0.9984740463855757
2018-03-06,0.10435939121958193,0.9984423341844865
2018-03-07,0.2296873972744503,0.9979595930144828
2018-03-08,0.013808835741270675,0.997853028387357
2018-03-09,0.11788526136232369,0.9978483535854137
2018-03-12,0.11790435417074041,0.9974137448069658
2018-03-21,0.1362144260505126,0.9973062393818419
2018-03-22,0.09829967287181851,0.9968699908071084
2018-03-23,0.10955830010219825,0.9969762191453286
2018-03-26,-0.005610261656338933,0.9974097797335713
2018-03-27,-0.3199791807746635,0.9972907220283802
2018-03-29,-0.0037875457076870234,0.9975313948685387
2018-03-30,0.10455446347306985,0.99751433742865
2018-04-02,0.08494154102825424,0.9974437472545374
2018-04-03,0.10930159792336358,0.9974183451907872
2018-04-09,0.09673823430378281,0.9976260181397647
2018-04-09,0.09983850506697611,0.9977206694184207
2018-04-09,0.09942337865259976,0.9977770632021178
2018-04-09,0.09774282472245177,0.9976539234445995
2018-04-10,0.18033060509586663,0.9977568692688746
2018-04-11,0.13174262325105812,0.9977732276088881
2018-04-12,0.0723629054548971,0.9979333428116536
2018-04-13,0.09623845265468856,0.9979253509256335
