date,r2,pca_ratio
2018-10-04,0.13911316108283334,0.9970241949585553
2018-10-05,0.08619788694548358,0.9970182829566188
2018-10-08,0.21048751316889192,0.9970609264690765
2018-10-09,0.21875757678025876,0.9970569865816816
2018-10-11,-0.14578333023375434,0.9970568634102593
2018-10-11,-0.14467654808847685,0.997057966737015
2018-10-12,0.10715344360445223,0.9977109684794094
2018-10-15,0.05478074885102835,0.997711020160284
2018-10-16,0.2450650308367992,0.9977032635582471
2018-10-17,0.12307564925398218,0.9976220426411282
2018-10-18,0.2465235675964349,0.99759894729564
2018-10-19,0.16627553505815118,0.9976062577312522
2018-10-22,0.1543794990784919,0.9975853188389993
2018-10-31,0.031679573723521925,0.9976533743737941
2018-11-01,0.16529251235291187,0.9976356319036184
2018-11-02,0.15647860911294076,0.9976429628718891
2018-11-05,0.21215221324418232,0.9976470276155839
2018-11-06,0.1954606972805819,0.9976475812203328
2018-11-08,0.16408348807220152,0.997651361647135
2018-11-09,0.0408659643322441,0.9976509349201881
2018-11-12,0.10978029091934971,0.9976529719744965
2018-11-13,0.042479920173122854,0.9976568478179837
2018-11-14,0.1529680410556412,0.9976747314192232
2018-11-15,0.09919982139551775,0.9976754918519868
2018-11-16,0.14921867547404832,0.9976824414819817
2018-11-19,0.14223027085128503,0.9976873675167178
2018-11-20,0.1591893432378858,0.997687877337471
2018-11-21,0.12150066260559511,0.9976925612410498
2018-11-22,0.13213144595184811,0.9976995445513769
2018-11-23,0.15039048806312838,0.9976996803663649
