date,r2,pca_ratio
2018-10-04,0.17760597688601143,0.9843746119128427
2018-10-05,0.10923465247651998,0.9843310867213768
2018-10-08,0.24754936803855587,0.9843475305508187
2018-10-09,0.23271512537112282,0.9843925193156764
2018-10-11,0.08899300819069833,0.9844111903460021
2018-10-11,0.08946449446181748,0.9844266285801249
2018-10-12,0.2207340188824033,0.984361838191168
2018-10-15,0.18551832387947143,0.9844125219235014
2018-10-16,0.23881330777564047,0.9843788350574517
2018-10-17,0.29188278361270614,0.9843888661111657
2018-10-18,0.3824886682641926,0.9844372186707204
2018-10-19,0.26494686054629635,0.9844724156381037
2018-10-22,0.2487623029053312,0.9845462118613615
2018-10-31,0.21054027356042349,0.9844009331118919
2018-11-01,0.19310626245498275,0.9843854948400216
2018-11-02,0.21123558800337894,0.9843690362030827
2018-11-05,0.26609273020632607,0.9843707750274324
2018-11-06,0.219477921035919,0.9843701373478148
2018-11-08,0.2318535005853093,0.9843069849338268
2018-11-09,0.16027076055980816,0.9842957580745025
2018-11-12,0.12038041260414334,0.9842698952833075
2018-11-13,0.22226185516155372,0.9842665503288279
2018-11-14,0.18981387395080895,0.984236363095953
2018-11-15,0.0795823879356391,0.9842388671591492
2018-11-16,0.1753949131745196,0.9842602352236063
2018-11-19,0.09092429589125772,0.9842702703618488
2018-11-20,0.24580842079728227,0.984224118960231
2018-11-21,0.24789471317540124,0.9841873037584932
2018-11-22,0.18076040204480193,0.98420328145532
2018-11-23,0.23629951001104765,0.984188739777014
