date,r2,pca_ratio
2018-10-04,0.16509803926373778,0.9986390697601433
2018-10-05,0.06104172307921918,0.9986390095880706
2018-10-08,0.20708296907605195,0.9986667753386294
2018-10-09,0.22224659540975178,0.9986663884634324
2018-10-11,-0.059058582562463435,0.9986691524685498
2018-10-11,-0.05768154359721489,0.9986709801515781
2018-10-12,0.14795571203264013,0.9989852408736636
2018-10-15,0.11279406751617527,0.998987353023761
2018-10-16,0.24540158821558156,0.9989834733144103
2018-10-17,0.1598455580165411,0.9989353192552158
2018-10-18,0.2665147889608831,0.9989291022702261
2018-10-19,0.18044644112898423,0.9989330422568733
2018-10-22,0.16676548823399695,0.998920638508123
2018-10-31,0.08931863803569351,0.998946798039756
2018-11-01,0.14157058546539847,0.9989358834665788
2018-11-02,0.1534188012137263,0.9989409450513638
2018-11-05,0.23406790166818126,0.9989406852170312
2018-11-06,0.2099109087737695,0.9989406148166995
2018-11-08,0.1688886865392274,0.9989396381910112
2018-11-09,0.07927565053147645,0.9989385208978585
2018-11-12,0.08561630270764253,0.9989373944168514
2018-11-13,0.1208419915022293,0.9989405754675397
2018-11-14,0.15016791823559483,0.9989531473697812
2018-11-15,0.10166270997372573,0.998954306126139
2018-11-16,0.14414751444328544,0.9989572019343401
2018-11-19,0.11567469014180387,0.998958768689054
2018-11-20,0.1745584037702116,0.9989590491936834
2018-11-21,0.15298540115643322,0.9989610945057827
2018-11-22,0.13525250028563596,0.9989654022190229
2018-11-23,0.14182527278835666,0.9989645794339937
