date,r2,pca_ratio
2018-10-04,0.15899578497644618,0.927839500134858
2018-10-05,0.10205454304032102,0.927690995800552
2018-10-08,0.22913857460648812,0.9278562365626529
2018-10-09,0.23411378564718976,0.9280722019469021
2018-10-11,0.019153558820650285,0.9281181746791196
2018-10-11,0.019465098462764563,0.9281247170193282
2018-10-12,0.21560797690912037,0.92780256723193
2018-10-15,0.14646492868609173,0.9280669313505459
2018-10-16,0.25127505066817757,0.9279317836641733
2018-10-17,0.25632347658011323,0.9281335958878197
2018-10-18,0.3753054950683299,0.9283050834781985
2018-10-19,0.2345945764542533,0.928421474922644
2018-10-22,0.24663889255365035,0.9286785345077297
2018-10-31,0.16902693203008234,0.928563076170836
2018-11-01,0.20312950185440315,0.9285607223161378
2018-11-02,0.2164097815558853,0.9285042700177866
2018-11-05,0.25149348771423763,0.9285277712573012
2018-11-06,0.2020203330996856,0.9285174194366183
2018-11-08,0.22266345988126302,0.9283518953314032
2018-11-09,0.1563303298233869,0.9283314163169086
2018-11-12,0.11170983796920408,0.9282602639386003
2018-11-13,0.2013743610600287,0.9281914668284291
2018-11-14,0.19886641519987813,0.9280982702525059
2018-11-15,0.07659963568646622,0.9280856990063759
2018-11-16,0.16097397257405377,0.9281544820232729
2018-11-19,0.09313671525001843,0.928191477645199
2018-11-20,0.23174179411075269,0.9281633175450511
2018-11-21,0.23054413261721352,0.9281110118663829
2018-11-22,0.16902533315237822,0.9281784235645397
2018-11-23,0.22287971213108826,0.9281841790838897
