date,r2
2018-11-01,0.21059500408911846
2018-11-02,0.25392787890685864
2018-11-05,0.28214174738918596
2018-11-06,0.23079726059297234
2018-11-07,0.13799717367125586
2018-11-08,0.2577713637976825
2018-11-09,0.18482451270271638
2018-11-12,0.1354413501811228
2018-11-13,0.2653306790977623
2018-11-14,0.19380027234515673
2018-11-15,0.10060020959359695
2018-11-16,0.21029463499311096
2018-11-19,0.13536253433788326
2018-11-20,0.26001983118795424
2018-11-21,0.26196699635517273
2018-11-22,0.1805625703923397
2018-11-23,0.24895734709014228
2018-11-26,0.14622031871840613
2018-11-27,0.18359736768610335
2018-11-28,0.32213607302186487
2018-11-29,0.2697365679474153
2018-11-30,0.23109449962731632
2018-12-03,0.0885958229891256
2018-12-04,0.15784512564932696
2018-12-05,0.23904279290239983
2018-12-06,0.18115457818776637
2018-12-07,0.15496457252690377
2018-12-10,0.17081516138854924
2018-12-11,0.36627729662474817
2018-12-12,0.23501432917803367
2018-12-13,0.2020688744651883
2018-12-14,0.27481973725290965
2018-12-17,0.10391580668078049
2018-12-18,0.22206403272716246
2018-12-19,0.20553761845981922
2018-12-20,0.16525663549774983
2018-12-21,0.2073768543586727
2018-12-22,0.08295919181382327
2018-12-24,0.05346513394139496
2018-12-25,0.127683452080263
2018-12-26,0.2751818351384355
2018-12-27,0.1278028338763505
