date,r2,pca_ratio
2018-02-22,0.1676609575036928,0.981592006566323
2018-02-23,0.1606715883387495,0.9813180726651376
2018-02-26,0.2890233486713033,0.9814129290291247
2018-02-27,0.14792892706896665,0.9812950442886643
2018-03-01,0.23241059969693423,0.9819240397011177
2018-03-01,0.2442344582367726,0.9819488117150262
2018-03-02,0.18321832134035232,0.9821483210592381
2018-03-05,0.25079167455664875,0.982480506572335
2018-03-06,0.20168956585798126,0.9826006821841554
2018-03-07,0.2964514796917933,0.9828801007812972
2018-03-08,0.06784620187648893,0.982982569799754
2018-03-09,0.15882298817770513,0.9831416445084165
2018-03-12,0.24638528298756046,0.9836894139106589
2018-03-21,0.21334058890534124,0.9840660948352365
2018-03-22,0.16601913287640402,0.9842558295298407
2018-03-23,0.21364321020465948,0.9841510614326636
2018-03-26,0.07404548319086057,0.9840909693855789
2018-03-27,-0.0878363020342603,0.9845708359394294
2018-03-29,0.0065938260353027855,0.9842033036433119
2018-03-30,0.06753600881786015,0.984111164684819
2018-04-02,-0.05510066003458247,0.9837567153629088
2018-04-03,0.04406661050782135,0.983682008175304
2018-04-09,0.17854620615937888,0.9839673731108666
2018-04-09,0.17682356930819143,0.9843151414925715
2018-04-09,0.17329113347268288,0.9845666959075455
2018-04-09,0.17630421235635663,0.9841029532495021
2018-04-10,0.22466832780426582,0.984499550186451
2018-04-11,0.0014296055226135085,0.9840988533498578
2018-04-12,0.10499291220496987,0.9845880838372841
2018-04-13,0.05628713839784838,0.9845706468581444
