date,r2
2018-02-22,0.2173971276446388
2018-02-23,0.15817177559861062
2018-02-26,0.24674370579158977
2018-02-27,0.1341829618775694
2018-03-01,0.26012181587065186
2018-03-01,0.26604509274268584
2018-03-02,0.1702311863750091
2018-03-05,0.26557788707958196
2018-03-06,0.2292831171713764
2018-03-07,0.2975670483441918
2018-03-08,0.08166454367115938
2018-03-09,0.15570890452937503
2018-03-12,0.23565320547257196
2018-03-21,0.22103853222559056
2018-03-22,0.18571148579216112
2018-03-23,0.20482603720839
2018-03-26,0.13346578421234767
2018-03-27,-0.050735949202527886
2018-03-29,0.04167668752005127
2018-03-30,0.10936746157194366
2018-04-02,-0.026678707416316172
2018-04-03,0.048705344960420005
2018-04-09,0.18640676086539365
2018-04-09,0.18386161785393396
2018-04-09,0.17903993654274508
2018-04-09,0.1841800635753491
2018-04-10,0.23314315041007083
2018-04-11,0.043011490486540516
2018-04-12,0.11623943985291829
2018-04-13,0.10905608288718593
