date,r2
2018-02-05,0.06714876396368907
2018-02-05,0.07735729972018124
2018-02-08,0.25406533243887974
2018-02-09,0.11521270440898757
2018-02-12,-0.013933848582568409
2018-02-12,-0.003807582103891649
2018-02-12,-0.008938848887894757
2018-02-21,-0.21144636185339993
2018-02-21,-9.583827070410505
2018-02-21,-11.578426224370139
2018-02-21,-9.632126528703699
2018-02-21,-0.23927567762438273
2018-02-22,0.13445156907567468
2018-03-05,0.27270880537535935
2018-03-05,0.26137339987300157
2018-03-05,0.26744165094884087
2018-03-08,0.07271543370563915
2018-03-09,0.1430917864233585
2018-03-12,0.23352852199956387
2018-03-12,0.23886252651970252
2018-03-15,-0.4067650715824622
2018-03-16,0.23293742838364262
2018-03-19,0.21431285085938656
2018-03-19,0.20220613590684255
2018-03-19,0.20396639829101748
