date,r2,pca_ratio
2018-10-04,0.1943204504734325,0.9997322911005645
2018-10-05,0.10504699659311223,0.9997317322802971
2018-10-08,0.24647340146099095,0.9997368816625406
2018-10-09,0.2185704446655179,0.9997355219341253
2018-10-11,0.011926624711386502,0.9997350173525205
2018-10-11,0.013067895312250943,0.9997351997021483
2018-10-12,0.17231739648313826,0.9997973325918976
2018-10-15,0.17481277348663182,0.9997972544290035
2018-10-16,0.2603903080420523,0.9997958001555367
2018-10-17,0.2041010302170112,0.9997858573625575
2018-10-18,0.30661484668204064,0.9997844402686042
2018-10-19,0.212376662221202,0.99978516156154
2018-10-22,0.20319791268009368,0.9997820880186278
2018-10-31,0.16075295509770338,0.9997875398504584
2018-11-01,0.1507876419765225,0.9997852094376373
2018-11-02,0.17304148353365745,0.9997858032294041
2018-11-05,0.23567039717626692,0.9997857195514175
2018-11-06,0.23294914253603372,0.999785434613094
2018-11-08,0.18126577518689646,0.9997853890761471
2018-11-09,0.11534073373228992,0.9997848189948592
2018-11-12,0.10315460431032497,0.9997842182041481
2018-11-13,0.1749977032865414,0.9997846321337428
2018-11-14,0.16866883796867926,0.9997874072806671
2018-11-15,0.1119139804724113,0.9997871976559294
2018-11-16,0.18066511490558113,0.9997879387548454
2018-11-19,0.12593508835290568,0.9997880860488434
2018-11-20,0.22105168031657374,0.9997884499967353
2018-11-21,0.1790738829712989,0.9997892318396
2018-11-22,0.16136410345940277,0.9997900720185771
2018-11-23,0.1740434367807362,0.9997899905950621
