date,r2,pca_ratio
2018-10-04,0.04731849880083072,0.9675191661907163
2018-10-05,0.04901941269168264,0.967474724279054
2018-10-08,0.15524557399981442,0.9674673889721375
2018-10-09,0.17009289652053539,0.9673155996531675
2018-10-11,-0.10977763878520097,0.9673399872662762
2018-10-11,-0.10897458543226146,0.9673717423556701
2018-10-12,0.1258493707242475,0.9739036731917432
2018-10-15,-0.0008633363675127903,0.9738782216196622
2018-10-16,0.19187954835385224,0.9736704619769336
2018-10-17,0.0906045059123527,0.9733435943083981
2018-10-18,0.2051287045893181,0.9732973311041655
2018-10-19,0.1254049596762885,0.9734206976235394
2018-10-22,0.141696338684149,0.9734175804671712
2018-10-31,-0.02270193037448842,0.9728231281854806
2018-11-01,0.16801532386916795,0.9725502244469542
2018-11-02,0.11011856913587481,0.9725456602486608
2018-11-05,0.14944644471322466,0.972523192950081
2018-11-06,0.1259878384848112,0.9724106246298384
2018-11-08,0.12403466189183787,0.9722614137597027
2018-11-09,-0.017730899164354552,0.9721834487153919
2018-11-12,0.0710166714605115,0.9721325735512483
2018-11-13,-0.03682017088004241,0.972072086873975
2018-11-14,0.13094612309785114,0.9721526271357087
2018-11-15,0.08593943580554297,0.9720960291883747
2018-11-16,0.08042600195062066,0.9720582923058089
2018-11-19,0.10944655877950527,0.9720415262131216
2018-11-20,0.09485349404087595,0.9719894571205163
2018-11-21,0.11369416379205055,0.9720036395608315
2018-11-22,0.07606517194461349,0.9720813656055619
2018-11-23,0.08996474299513868,0.9720663020867336
