date,r2,pca_ratio
2018-10-04,0.17647558979409494,0.9641313144115233
2018-10-05,0.10916938074800109,0.9640676961809865
2018-10-08,0.24836334234854895,0.9641719189861387
2018-10-09,0.22895585674724872,0.9642852647929735
2018-10-11,0.08279648518867633,0.9643024908359668
2018-10-11,0.08347970424895845,0.9643179239418763
2018-10-12,0.21990841278081152,0.964269412318488
2018-10-15,0.18120768199157045,0.9644241856847199
2018-10-16,0.24552684676318715,0.9643117557941326
2018-10-17,0.2896149554748887,0.9643389413810891
2018-10-18,0.3859098354357331,0.9644671003400364
2018-10-19,0.26081658426696874,0.964530413658071
2018-10-22,0.24624765749143673,0.9646416793364551
2018-10-31,0.20374459302093395,0.9644420566089861
2018-11-01,0.186063803781642,0.9644234490282341
2018-11-02,0.20931382849328384,0.9644134651434254
2018-11-05,0.2648047856905913,0.9644147806444937
2018-11-06,0.2136149860626786,0.9644042404182847
2018-11-08,0.2302864714490741,0.9642835218942629
2018-11-09,0.1619392835580108,0.9642551060002139
2018-11-12,0.1202871416035649,0.964194760241534
2018-11-13,0.22148157422205983,0.9641600672612759
2018-11-14,0.1846604486519372,0.9641221148431482
2018-11-15,0.07837188436865794,0.9641182960159218
2018-11-16,0.17757824775484532,0.9641461458398981
2018-11-19,0.09417753530539241,0.9641575356179314
2018-11-20,0.24657134194087804,0.9641278670311609
2018-11-21,0.24714162581169208,0.9640801176855599
2018-11-22,0.17211624888102506,0.964120033342571
2018-11-23,0.23754212827294274,0.9641050033567846
